logId,activityName,activityTypeId,activityLevel,averageHeartRate,calories,duration,activeDuration,steps,logType,manualValuesSpecified,heartRateZones,lastModified,startTime,originalStartTime,originalDuration,elevationGain,hasGps,shouldFetchDetails,customHeartRateZones,distance,distanceUnit,source,speed,pace
28384820307,Walk,90013,"[{'minutes': 13, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 25, 'name': 'very'}]",93,253,2765000,2765000,3363.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 30}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 16}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 0}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 0}]",01/26/20 18:08:48,2020-01-24 20:20:45,01/24/20 20:20:45,2765000,30.48,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 46}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",,,,,
28323910892,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 20, 'name': 'very'}]",143,216,1876000,1159000,3239.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 2}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 18}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 0}]",01/26/20 18:08:45,2020-01-25 13:28:26,01/25/20 13:28:26,1876000,24.994,False,True,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 20}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",3.194,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150693666', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'PACE', 'DISTANCE', 'STEPS', 'VO2_MAX', 'GPS', 'ELEVATION', 'CALORIES']}",9.952151855047456,361.7308148462566
28384820312,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 9, 'name': 'fairly'}, {'minutes': 19, 'name': 'very'}]",97,217,1946000,1946000,3042.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 17}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 15}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 0}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 0}]",01/26/20 18:08:48,2020-01-26 09:20:16,01/26/20 09:20:16,1946000,21.336,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 32}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",,,,,
28384820316,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 23, 'name': 'very'}]",94,208,1690000,1690000,2806.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 16}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 12}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 0}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 0}]",01/26/20 18:08:48,2020-01-26 14:36:51,01/26/20 14:36:51,1690000,24.384,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 28}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",,,,,
28323910891,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 28, 'name': 'very'}]",152,333,2473000,1673000,4755.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 2}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 24}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 2}]",01/26/20 18:08:45,2020-01-26 15:36:26,01/26/20 15:36:26,2473000,48.768,False,True,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 28}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",4.726445,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150693666', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'PACE', 'DISTANCE', 'STEPS', 'VO2_MAX', 'GPS', 'ELEVATION', 'CALORIES']}",10.186945606694561,353.39346443885853
28398160791,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 18, 'name': 'very'}]",100,166,1331000,1331000,2369.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 11}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 11}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 0}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 0}]",01/27/20 07:11:47,2020-01-27 06:35:16,01/27/20 06:35:16,1331000,30.48,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 22}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",,,,,
28406489534,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 18, 'name': 'very'}]",89,155,1331000,1331000,2227.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 16}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 6}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 0}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 0}]",01/27/20 14:58:21,2020-01-27 14:00:43,01/27/20 14:00:43,1331000,21.336,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 22}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",,,,,
28435933806,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 10, 'name': 'very'}]",101,125,1075000,1075000,1654.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 5}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 12}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 0}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 0}]",01/28/20 10:02:26,2020-01-28 09:40:01,01/28/20 09:40:01,1075000,36.576,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 17}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",,,,,
28415749292,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 49, 'name': 'very'}]",148,561,3862000,2803000,7659.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 9}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 32}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 8}]",01/28/20 15:53:11,2020-01-28 14:14:01,01/28/20 14:14:01,3862000,21.946,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 49}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",7.59171,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150693666', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'DISTANCE', 'STEPS', 'CALORIES']}",9.76577381377096,
28444381256,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 17, 'name': 'very'}]",109,174,1434000,1434000,2282.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 1}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 23}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 0}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 0}]",01/28/20 17:54:13,2020-01-28 17:18:15,01/28/20 17:18:15,1434000,12.192,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 24}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",,,,,
28478197994,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 18, 'name': 'very'}]",110,152,1229000,1229000,2206.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 17}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 0}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 0}]",01/29/20 15:32:38,2020-01-29 14:45:03,01/29/20 14:45:03,1229000,3.048,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 17}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",,,,,
28480647719,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 7, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 23, 'name': 'very'}]",108,270,2304000,2304000,3156.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 10}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 22}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 2}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 2}]",01/29/20 17:33:23,2020-01-29 16:51:21,01/29/20 16:51:21,2304000,27.432,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 36}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",,,,,
28522398396,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 5, 'name': 'lightly'}, {'minutes': 10, 'name': 'fairly'}, {'minutes': 19, 'name': 'very'}]",93,227,1996000,1996000,3090.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 22}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 11}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 0}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 0}]",01/30/20 12:08:46,2020-01-30 11:31:47,01/30/20 11:31:47,1996000,30.48,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 33}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",,,,,
28538873242,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 6, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 7, 'name': 'very'}]",96,116,1075000,1075000,1546.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 8}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 10}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 0}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 0}]",01/30/20 18:17:30,2020-01-30 17:56:38,01/30/20 17:56:38,1075000,39.624,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 18}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",,,,,
28532553565,Yoga,52000,"[{'minutes': 70, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",82,104,4343000,4340000,9.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 71}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 2}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 0}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 0}]",01/30/20 20:15:20,2020-01-30 18:55:57,01/30/20 18:55:57,4343000,484.937,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 73}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",,,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150693666', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'STEPS', 'CALORIES']}",,
28546874957,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 5, 'name': 'lightly'}, {'minutes': 9, 'name': 'fairly'}, {'minutes': 29, 'name': 'very'}]",96,302,2560000,2560000,4487.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 27}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 16}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 0}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 0}]",01/30/20 21:26:56,2020-01-30 20:32:48,01/30/20 20:32:48,2560000,39.624,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 43}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",,,,,
28566816309,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 20, 'name': 'very'}]",104,192,1560000,1560000,2678.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 5}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 21}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 0}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 0}]",01/31/20 09:05:24,2020-01-31 08:35:15,01/31/20 08:35:15,1560000,18.288,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 26}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",,,,,
28570031896,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 21, 'name': 'very'}]",113,201,1536000,1536000,2673.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 1}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 19}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 3}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 0}]",01/31/20 12:59:56,2020-01-31 12:19:13,01/31/20 12:19:13,1536000,30.48,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 23}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",,,,,
28592383407,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 10, 'name': 'lightly'}, {'minutes': 19, 'name': 'fairly'}, {'minutes': 60, 'name': 'very'}]",93,611,5325000,5325000,9028.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 65}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 24}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 0}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 0}]",02/01/20 14:37:20,2020-02-01 12:49:59,02/01/20 12:49:59,5325000,42.672,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 89}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",,,,,
28615856427,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 13, 'name': 'fairly'}, {'minutes': 17, 'name': 'very'}]",93,222,1997000,1997000,3162.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 25}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 8}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 0}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 0}]",02/02/20 16:03:41,2020-02-02 15:16:20,02/02/20 15:16:20,1997000,27.432,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 33}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",,,,,
28630490844,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 19, 'name': 'very'}]",96,173,1280000,1280000,2342.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 15}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 7}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 0}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 0}]",02/03/20 08:21:18,2020-02-03 07:54:44,02/03/20 07:54:44,1280000,24.384,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 22}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",,,,,
28634790137,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",101,125,1076000,1076000,1800.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 8}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 10}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 0}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 0}]",02/03/20 13:15:00,2020-02-03 12:42:18,02/03/20 12:42:18,1076000,9.144,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 18}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",,,,,
28640192572,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 6, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",94,174,1639000,1639000,2423.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 12}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 15}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 0}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 0}]",02/03/20 17:34:18,2020-02-03 16:36:07,02/03/20 16:36:07,1639000,15.24,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 27}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",,,,,
28655158709,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 20, 'name': 'very'}]",110,168,1280000,1280000,2333.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 1}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 20}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 0}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 0}]",02/04/20 07:42:56,2020-02-04 07:13:20,02/04/20 07:13:20,1280000,6.096,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 21}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",,,,,
28616924808,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 38, 'name': 'very'}]",141,408,2971000,2294000,6283.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 14}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 24}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 0}]",02/04/20 15:43:09,2020-02-04 14:24:27,02/04/20 14:24:27,2971000,36.881,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 38}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",5.864312,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150693666', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'DISTANCE', 'STEPS', 'CALORIES']}",9.237923278116826,
28662870240,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 13, 'name': 'very'}]",115,142,1024000,1024000,1791.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 17}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 0}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 0}]",02/04/20 15:43:14,2020-02-04 15:13:46,02/04/20 15:13:46,1024000,0.0,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 17}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",,,,,
28668128241,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 18, 'name': 'very'}]",103,192,1536000,1536000,2534.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 7}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 19}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 0}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 0}]",02/04/20 19:46:51,2020-02-04 19:05:52,02/04/20 19:05:52,1536000,27.432,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 26}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",,,,,
28680797216,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",175,215,1024000,1024000,2004.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 1}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 2}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 3}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 11}]",02/05/20 04:01:28,2020-02-05 03:24:16,02/05/20 03:24:16,1024000,6.096,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 11}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 6}]",,,,,
28686770704,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 19, 'name': 'very'}]",113,177,1331000,1331000,2259.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 2}, {'name': 'Fat Burn', 'min': 97, 'max': 136, 'minutes': 16}, {'name': 'Cardio', 'min': 136, 'max': 165, 'minutes': 1}, {'name': 'Peak', 'min': 165, 'max': 220, 'minutes': 0}]",02/05/20 10:49:48,2020-02-05 10:21:33,02/05/20 10:21:33,1331000,0.0,False,False,"[{'name': 'Below', 'min': 30, 'max': 55, 'minutes': 0}, {'name': 'Custom Zone', 'min': 55, 'max': 195, 'minutes': 19}, {'name': 'Above', 'min': 195, 'max': 220, 'minutes': 0}]",,,,,
