logId,activityName,activityTypeId,activityLevel,averageHeartRate,calories,duration,activeDuration,steps,logType,manualValuesSpecified,heartRateZones,lastModified,startTime,originalStartTime,originalDuration,elevationGain,hasGps,shouldFetchDetails,distance,distanceUnit,source,speed,pace
28619147757,Weights,2131,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",156,131,834000,832000,425,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 102, 'minutes': 1}, {'name': 'Fat Burn', 'min': 102, 'max': 143, 'minutes': 3}, {'name': 'Cardio', 'min': 143, 'max': 174, 'minutes': 7}, {'name': 'Peak', 'min': 174, 'max': 220, 'minutes': 3}]",02/04/20 09:26:43,2020-02-04 08:59:18,02/04/20 08:59:18,834000,6.401,False,False,,,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150602119', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'STEPS', 'CALORIES']}",,
28656442998,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 18, 'name': 'very'}]",132,161,1229000,1229000,1944,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 102, 'minutes': 0}, {'name': 'Fat Burn', 'min': 102, 'max': 143, 'minutes': 18}, {'name': 'Cardio', 'min': 143, 'max': 174, 'minutes': 2}, {'name': 'Peak', 'min': 174, 'max': 220, 'minutes': 0}]",02/04/20 09:41:53,2020-02-04 09:18:01,02/04/20 09:18:01,1229000,39.624,False,False,,,,,
28774364409,Walk,90013,"[{'minutes': 3, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",114,98,1024000,1024000,1302,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 102, 'minutes': 4}, {'name': 'Fat Burn', 'min': 102, 'max': 143, 'minutes': 13}, {'name': 'Cardio', 'min': 143, 'max': 174, 'minutes': 0}, {'name': 'Peak', 'min': 174, 'max': 220, 'minutes': 0}]",02/08/20 10:44:25,2020-02-08 09:01:45,02/08/20 09:01:45,1024000,9.144,False,False,,,,,
28737932353,Spinning,90002,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 58, 'name': 'very'}]",161,610,3478000,3476000,2968,tracker,"{'calories': False, 'distance': True, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 102, 'minutes': 0}, {'name': 'Fat Burn', 'min': 102, 'max': 143, 'minutes': 7}, {'name': 'Cardio', 'min': 143, 'max': 174, 'minutes': 41}, {'name': 'Peak', 'min': 174, 'max': 220, 'minutes': 10}]",02/08/20 10:46:49,2020-02-08 09:31:28,02/08/20 09:31:28,3478000,0.305,False,False,1.456015,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150602119', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'DISTANCE', 'STEPS', 'CALORIES']}",1.507954660529344,
28816137016,Walk,90013,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 13, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",115,87,922000,922000,1057,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 102, 'minutes': 3}, {'name': 'Fat Burn', 'min': 102, 'max': 143, 'minutes': 12}, {'name': 'Cardio', 'min': 143, 'max': 174, 'minutes': 0}, {'name': 'Peak', 'min': 174, 'max': 220, 'minutes': 0}]",02/10/20 09:53:27,2020-02-10 08:01:36,02/10/20 08:01:36,922000,9.144,False,False,,,,,
28805579366,Spinning,55001,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 57, 'name': 'very'}]",168,631,3430000,3428000,2638,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 102, 'minutes': 0}, {'name': 'Fat Burn', 'min': 102, 'max': 143, 'minutes': 1}, {'name': 'Cardio', 'min': 143, 'max': 174, 'minutes': 30}, {'name': 'Peak', 'min': 174, 'max': 220, 'minutes': 26}]",02/10/20 09:53:24,2020-02-10 08:31:29,02/10/20 08:31:29,3430000,1.524,False,False,,,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150602119', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'STEPS', 'CALORIES']}",,
28742377962,Yoga,52001,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 75, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",94,337,4500000,4500000,407,manual,"{'calories': False, 'distance': True, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 102, 'minutes': 54}, {'name': 'Fat Burn', 'min': 102, 'max': 143, 'minutes': 19}, {'name': 'Cardio', 'min': 143, 'max': 174, 'minutes': 0}, {'name': 'Peak', 'min': 174, 'max': 220, 'minutes': 0}]",02/12/20 18:25:44,2020-02-12 18:00:00,02/12/20 18:00:00,4500000,,False,False,,,"{'type': 'app', 'name': 'Fitbit for iPhone', 'id': '228TSL', 'url': 'https://www.fitbit.com/iphone'}",,
28862996045,Circuit Training,2040,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 7, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 31, 'name': 'very'}]",151,323,3600000,2766000,1073,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 102, 'minutes': 6}, {'name': 'Fat Burn', 'min': 102, 'max': 143, 'minutes': 19}, {'name': 'Cardio', 'min': 143, 'max': 174, 'minutes': 17}, {'name': 'Peak', 'min': 174, 'max': 220, 'minutes': 4}]",02/13/20 18:11:49,2020-02-13 09:00:00,02/13/20 09:08:59,2838000,,False,False,,,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150602119', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'STEPS', 'CALORIES']}",,
28983520080,Spinning,55001,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 57, 'name': 'very'}]",161,621,3604000,3601000,2048,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 102, 'minutes': 0}, {'name': 'Fat Burn', 'min': 102, 'max': 143, 'minutes': 12}, {'name': 'Cardio', 'min': 143, 'max': 174, 'minutes': 32}, {'name': 'Peak', 'min': 174, 'max': 220, 'minutes': 16}]",02/17/20 10:01:21,2020-02-17 08:28:04,02/17/20 08:28:04,3604000,6.7059999999999995,False,False,,,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150602119', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'STEPS', 'CALORIES']}",,
28984516680,Walk,90013,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 8, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 7, 'name': 'very'}]",117,111,1127000,1127000,1408,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 102, 'minutes': 3}, {'name': 'Fat Burn', 'min': 102, 'max': 143, 'minutes': 15}, {'name': 'Cardio', 'min': 143, 'max': 174, 'minutes': 0}, {'name': 'Peak', 'min': 174, 'max': 220, 'minutes': 0}]",02/17/20 10:01:23,2020-02-17 09:37:13,02/17/20 09:37:13,1127000,21.336,False,False,,,,,
29015652099,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 13, 'name': 'very'}]",120,109,922000,922000,1518,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 102, 'minutes': 0}, {'name': 'Fat Burn', 'min': 102, 'max': 143, 'minutes': 16}, {'name': 'Cardio', 'min': 143, 'max': 174, 'minutes': 0}, {'name': 'Peak', 'min': 174, 'max': 220, 'minutes': 0}]",02/18/20 18:19:34,2020-02-18 15:28:39,02/18/20 15:28:39,922000,18.288,False,False,,,,,
29074124916,Spinning,55001,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 54, 'name': 'very'}]",160,614,3602000,3600000,2255,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 102, 'minutes': 0}, {'name': 'Fat Burn', 'min': 102, 'max': 143, 'minutes': 12}, {'name': 'Cardio', 'min': 143, 'max': 174, 'minutes': 29}, {'name': 'Peak', 'min': 174, 'max': 220, 'minutes': 19}]",02/20/20 10:26:11,2020-02-20 07:56:48,02/20/20 07:56:48,3602000,2.743,False,False,,,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150602119', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'STEPS', 'CALORIES']}",,
29103500489,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 34, 'name': 'very'}]",171,408,2046000,2044000,4713,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 102, 'minutes': 0}, {'name': 'Fat Burn', 'min': 102, 'max': 143, 'minutes': 1}, {'name': 'Cardio', 'min': 143, 'max': 174, 'minutes': 17}, {'name': 'Peak', 'min': 174, 'max': 220, 'minutes': 16}]",02/21/20 16:51:06,2020-02-21 16:16:21,02/21/20 16:16:21,2046000,8.534,False,False,4.135382,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150602119', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'STEPS', 'DISTANCE', 'CALORIES']}",7.283448140900194,
29146209822,Circuit Training,2040,"[{'minutes': 4, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 45, 'name': 'very'}]",169,425,3441000,3441000,1103,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 102, 'minutes': 8}, {'name': 'Fat Burn', 'min': 102, 'max': 143, 'minutes': 10}, {'name': 'Cardio', 'min': 143, 'max': 174, 'minutes': 24}, {'name': 'Peak', 'min': 174, 'max': 220, 'minutes': 16}]",02/23/20 17:04:20,2020-02-23 15:31:00,02/23/20 15:49:18,2343000,,False,False,,,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150602119', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'STEPS', 'CALORIES']}",,
29163988431,Spinning,55001,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 10, 'name': 'fairly'}, {'minutes': 30, 'name': 'very'}]",137,320,2503000,2502000,1675,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 102, 'minutes': 0}, {'name': 'Fat Burn', 'min': 102, 'max': 143, 'minutes': 23}, {'name': 'Cardio', 'min': 143, 'max': 174, 'minutes': 18}, {'name': 'Peak', 'min': 174, 'max': 220, 'minutes': 0}]",02/24/20 19:18:40,2020-02-24 18:26:15,02/24/20 18:26:15,2503000,0.61,False,False,,,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150602119', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'STEPS', 'CALORIES']}",,
29232532592,Walk,90013,"[{'minutes': 4, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 9, 'name': 'very'}]",106,121,1485000,1485000,1770,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 102, 'minutes': 9}, {'name': 'Fat Burn', 'min': 102, 'max': 143, 'minutes': 16}, {'name': 'Cardio', 'min': 143, 'max': 174, 'minutes': 0}, {'name': 'Peak', 'min': 174, 'max': 220, 'minutes': 0}]",02/25/20 22:06:18,2020-02-25 15:52:28,02/25/20 15:52:28,1485000,12.192,False,False,,,,,
29356765769,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 12, 'name': 'fairly'}, {'minutes': 9, 'name': 'very'}]",104,131,1434000,1434000,2236,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 102, 'minutes': 8}, {'name': 'Fat Burn', 'min': 102, 'max': 143, 'minutes': 15}, {'name': 'Cardio', 'min': 143, 'max': 174, 'minutes': 0}, {'name': 'Peak', 'min': 174, 'max': 220, 'minutes': 0}]",03/02/20 05:35:57,2020-03-01 12:10:04,03/01/20 12:10:04,1434000,12.192,False,False,,,,,
29327185862,Circuit Training,2040,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 52, 'name': 'very'}]",162,552,3157000,3155000,2314,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 102, 'minutes': 0}, {'name': 'Fat Burn', 'min': 102, 'max': 143, 'minutes': 8}, {'name': 'Cardio', 'min': 143, 'max': 174, 'minutes': 28}, {'name': 'Peak', 'min': 174, 'max': 220, 'minutes': 16}]",03/02/20 05:35:53,2020-03-01 15:38:12,03/01/20 15:38:12,3157000,16.764,False,False,,,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150602119', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'STEPS', 'CALORIES']}",,
29625674293,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 28, 'name': 'very'}]",122,223,1946000,1946000,3623,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 102, 'minutes': 0}, {'name': 'Fat Burn', 'min': 102, 'max': 143, 'minutes': 32}, {'name': 'Cardio', 'min': 143, 'max': 174, 'minutes': 0}, {'name': 'Peak', 'min': 174, 'max': 220, 'minutes': 0}]",03/12/20 10:52:46,2020-03-11 18:26:32,03/11/20 18:26:32,1946000,15.24,False,False,,,,,
29625674297,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 29, 'name': 'very'}]",127,245,1946000,1946000,3430,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 102, 'minutes': 1}, {'name': 'Fat Burn', 'min': 102, 'max': 143, 'minutes': 31}, {'name': 'Cardio', 'min': 143, 'max': 174, 'minutes': 0}, {'name': 'Peak', 'min': 174, 'max': 220, 'minutes': 0}]",03/12/20 10:52:46,2020-03-11 20:59:18,03/11/20 20:59:18,1946000,57.912,False,False,,,,,
29663578845,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 9, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",117,163,1587000,1587000,2047,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 102, 'minutes': 0}, {'name': 'Fat Burn', 'min': 102, 'max': 143, 'minutes': 27}, {'name': 'Cardio', 'min': 143, 'max': 174, 'minutes': 0}, {'name': 'Peak', 'min': 174, 'max': 220, 'minutes': 0}]",03/13/20 10:42:11,2020-03-13 08:33:43,03/13/20 08:33:43,1587000,21.336,False,False,,,,,
