logId,activityName,activityTypeId,activityLevel,averageHeartRate,calories,duration,activeDuration,steps,logType,manualValuesSpecified,heartRateZones,lastModified,startTime,originalStartTime,originalDuration,elevationGain,hasGps,shouldFetchDetails,distance,distanceUnit,source,speed,pace,tcxLink,swimLengths,poolLength,poolLengthUnit
28348902183,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 40, 'name': 'very'}]",95.0,371,2509000,2509000,4094.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 1}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 40}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 0}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/25/20 12:48:49,2020-01-18 11:49:13,01/18/20 11:49:13,2509000,100.584,False,False,,,,,,,,,
28146026548,Weights,2131,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 59, 'name': 'very'}]",129.0,726,3667000,3539000,1993.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 0}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 10}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 43}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 6}]",01/19/20 13:12:22,2020-01-18 15:31:22,01/18/20 15:31:22,3667000,31.394,False,False,,,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150406694', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'HEARTRATE', 'CALORIES']}",,,,,,
28201561071,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 61, 'name': 'very'}]",94.0,586,4044000,4044000,6893.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 9}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 59}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 0}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/19/20 13:27:35,2020-01-19 12:00:45,01/19/20 12:00:45,4044000,85.344,False,False,,,,,,,,,
28234785526,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 90, 'name': 'very'}]",107.0,966,5684000,5684000,10239.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 1}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 89}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 5}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/20/20 19:25:31,2020-01-20 17:23:44,01/20/20 17:23:44,5684000,161.544,False,False,,,,,,,,,
28244617402,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 17, 'name': 'very'}]",110.0,179,1024000,1024000,1636.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 0}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 17}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 0}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/21/20 07:31:30,2020-01-21 07:00:23,01/21/20 07:00:23,1024000,33.528,False,False,,,,,,,,,
28212119596,Bike,90001,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 30, 'name': 'very'}]",125.0,372,1889000,1887000,,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 1}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 7}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 20}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 3}]",01/21/20 17:03:14,2020-01-21 10:01:01,01/21/20 10:01:01,1889000,3.9619999999999997,False,False,0.0,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150406694', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['GPS', 'HEARTRATE', 'SPEED', 'DISTANCE', 'ELEVATION', 'CALORIES']}",0.0,,,,,
28209560705,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 38, 'name': 'very'}]",130.0,513,4305000,2359000,4977.0,tracker,"{'calories': False, 'distance': True, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 0}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 14}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 5}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 20}]",01/21/20 17:03:24,2020-01-21 10:32:38,01/21/20 10:32:38,4305000,33.528,False,True,4.1955,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150406694', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'VO2_MAX', 'GPS', 'PACE', 'HEARTRATE', 'DISTANCE', 'ELEVATION', 'CALORIES']}",6.402626706231454,562.2692318601435,,,,
28251938022,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 19, 'name': 'very'}]",103.0,210,1280000,1280000,1921.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 1}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 20}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 1}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/21/20 15:35:16,2020-01-21 14:30:57,01/21/20 14:30:57,1280000,30.48,False,False,,,,,,,,,
28252300196,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 42, 'name': 'very'}]",102.0,393,2508000,2508000,3633.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 0}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 40}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 1}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/21/20 15:50:20,2020-01-21 14:52:17,01/21/20 14:52:17,2508000,,False,False,,,,,,,,,
28271970411,Walk,90013,"[{'minutes': 3, 'name': 'sedentary'}, {'minutes': 5, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 23, 'name': 'very'}]",92.0,247,1945000,1945000,2781.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 7}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 25}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 0}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/21/20 21:52:52,2020-01-21 19:03:10,01/21/20 19:03:10,1945000,21.336,False,False,,,,,,,,,
28271970414,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",101.0,144,921000,921000,1304.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 0}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 15}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 0}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/21/20 21:52:52,2020-01-21 20:42:09,01/21/20 20:42:09,921000,54.864,False,False,,,,,,,,,
28286104257,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",96.0,134,921000,921000,1584.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 0}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 15}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 0}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/22/20 15:21:04,2020-01-22 06:44:37,01/22/20 06:44:37,921000,30.48,False,False,,,,,,,,,
28270869620,Weights,2131,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 35, 'name': 'very'}]",127.0,420,2204000,2080000,956.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 0}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 7}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 28}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/22/20 15:21:01,2020-01-22 11:22:46,01/22/20 11:22:46,2204000,2.438,False,False,,,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150406694', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'HEARTRATE', 'CALORIES']}",,,,,,
28310833527,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",109.0,165,1024000,1024000,1851.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 3}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 10}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 4}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/23/20 17:09:53,2020-01-22 14:53:34,01/22/20 14:53:34,1024000,30.48,False,False,,,,,,,,,
28310833531,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 32, 'name': 'very'}]",96.0,312,2202000,2202000,3198.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 4}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 33}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 0}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/23/20 17:09:53,2020-01-22 15:10:38,01/22/20 15:10:38,2202000,,False,False,,,,,,,,,
28310833535,Walk,90013,"[{'minutes': 4, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 38, 'name': 'very'}]",97.0,407,3072000,3072000,3906.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 7}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 44}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 0}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/23/20 17:09:53,2020-01-22 18:57:38,01/22/20 18:57:38,3072000,67.056,False,False,,,,,,,,,
28268462427,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 67, 'name': 'very'}]",134.0,914,4660000,3986000,9070.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 0}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 14}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 28}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 25}]",01/23/20 17:09:47,2020-01-23 14:41:52,01/23/20 14:41:52,4660000,74.066,False,True,7.560828,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150406694', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'VO2_MAX', 'GPS', 'PACE', 'HEARTRATE', 'DISTANCE', 'ELEVATION', 'CALORIES']}",6.827075765178123,527.3121500074744,,,,
28341511471,Walk,90013,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",83.0,162,1485000,1485000,1649.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 13}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 11}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 1}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/24/20 14:25:06,2020-01-24 11:12:36,01/24/20 11:12:36,1485000,27.432,False,False,,,,,,,,,
28341511473,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 14, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",86.0,241,2099000,2099000,2492.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 12}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 22}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 0}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/24/20 14:25:06,2020-01-24 12:14:02,01/24/20 12:14:02,2099000,54.864,False,False,,,,,,,,,
28341511475,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 23, 'name': 'very'}]",98.0,231,1587000,1587000,2409.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 2}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 23}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 1}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/24/20 14:25:07,2020-01-24 13:51:20,01/24/20 13:51:20,1587000,27.432,False,False,,,,,,,,,
28317860666,Bike,90001,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 67, 'name': 'very'}]",128.0,859,4183000,4050000,,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 0}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 18}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 39}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 10}]",01/24/20 16:57:41,2020-01-24 15:45:20,01/24/20 15:45:20,4183000,68.275,False,False,0.0,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150406694', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['GPS', 'HEARTRATE', 'SPEED', 'DISTANCE', 'ELEVATION', 'CALORIES']}",0.0,,,,,
28366955610,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",96.0,155,1178000,1178000,1614.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 7}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 13}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 0}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/25/20 18:56:58,2020-01-25 18:22:23,01/25/20 18:22:23,1178000,30.48,False,False,,,,,,,,,
28376231746,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",88.0,125,1024000,1024000,1301.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 2}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 15}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 0}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/26/20 09:07:08,2020-01-26 08:32:18,01/26/20 08:32:18,1024000,24.384,False,False,,,,,,,,,
28406190117,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",113.0,184,1024000,1024000,1736.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 1}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 4}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 3}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/27/20 14:35:13,2020-01-27 07:02:51,01/27/20 07:02:51,1024000,42.672,False,False,,,,,,,,,
28390875026,Weights,2131,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 43, 'name': 'very'}]",135.0,585,2770000,2766000,1703.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 1}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 6}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 29}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 11}]",01/27/20 14:35:07,2020-01-27 12:11:56,01/27/20 12:11:56,2770000,4.572,False,False,,,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150406694', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'HEARTRATE', 'CALORIES']}",,,,,,
28406190123,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 17, 'name': 'very'}]",99.0,170,1126000,1126000,1820.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 3}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 14}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 0}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/27/20 14:35:13,2020-01-27 14:01:50,01/27/20 14:01:50,1126000,24.384,False,False,,,,,,,,,
28411807899,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 29, 'name': 'very'}]",106.0,292,1792000,1792000,2632.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 0}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 25}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 4}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/27/20 19:07:37,2020-01-27 14:20:36,01/27/20 14:20:36,1792000,,False,False,,,,,,,,,
28411807901,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 20, 'name': 'very'}]",92.0,212,1536000,1536000,2412.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 4}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 22}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 0}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/27/20 19:07:37,2020-01-27 14:50:28,01/27/20 14:50:28,1536000,48.768,False,False,,,,,,,,,
28392322845,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 83, 'name': 'very'}]",144.0,1238,5195000,5006000,12357.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 0}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 2}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 29}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 52}]",01/27/20 19:07:32,2020-01-27 17:33:47,01/27/20 17:33:47,5195000,196.901,False,True,11.263781,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150406694', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'VO2_MAX', 'GPS', 'PACE', 'HEARTRATE', 'DISTANCE', 'ELEVATION', 'CALORIES']}",8.099280862964441,444.4839067702553,,,,
28440624840,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",78.0,153,1177000,1177000,1833.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 7}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 8}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 0}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/28/20 14:46:14,2020-01-28 06:52:12,01/28/20 06:52:12,1177000,30.48,False,False,,,,,,,,,
28444829132,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 45, 'name': 'very'}]",107.0,486,3174000,3174000,4915.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 4}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 42}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 1}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 3}]",01/28/20 18:23:39,2020-01-28 14:29:35,01/28/20 14:29:35,3174000,100.584,False,False,,,,,,,,,
28446788577,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 46, 'name': 'very'}]",96.0,443,3021000,3021000,4955.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 17}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 32}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 0}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/28/20 19:43:55,2020-01-28 18:40:28,01/28/20 18:40:28,3021000,100.584,False,False,,,,,,,,,
28475030449,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 8, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",81.0,201,1690000,1690000,2011.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 13}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 9}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 0}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/29/20 14:11:11,2020-01-29 11:00:56,01/29/20 11:00:56,1690000,36.576,False,False,,,,,,,,,
28496600271,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 97, 'name': 'very'}]",103.0,1005,6298000,6298000,10973.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 9}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 90}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 5}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/29/20 20:47:51,2020-01-29 17:11:17,01/29/20 17:11:17,6298000,210.312,False,False,,,,,,,,,
28532886001,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",109.0,183,973000,973000,1516.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 1}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 9}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 5}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 1}]",01/30/20 16:41:14,2020-01-30 07:04:08,01/30/20 07:04:08,973000,33.528,False,False,,,,,,,,,
28515930053,Weights,2131,"[{'minutes': 23, 'name': 'sedentary'}, {'minutes': 15, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 46, 'name': 'very'}]",108.0,717,5512000,5507000,1375.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 85, 'minutes': 23}, {'name': 'Fat Burn', 'min': 85, 'max': 119, 'minutes': 37}, {'name': 'Cardio', 'min': 119, 'max': 144, 'minutes': 31}, {'name': 'Peak', 'min': 144, 'max': 220, 'minutes': 0}]",01/30/20 16:41:11,2020-01-30 10:38:07,01/30/20 10:38:07,5512000,14.021,False,False,,,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150406694', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'HEARTRATE', 'CALORIES']}",,,,,,
