logId,activityName,activityTypeId,activityLevel,averageHeartRate,calories,distance,distanceUnit,duration,activeDuration,steps,source,logType,manualValuesSpecified,heartRateZones,speed,pace,lastModified,startTime,originalStartTime,originalDuration,elevationGain,hasGps,shouldFetchDetails,tcxLink,vo2Max
28163200717,Outdoor Bike,1071,"[{'minutes': 3, 'name': 'sedentary'}, {'minutes': 7, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 5, 'name': 'very'}]",93,113,,,1178000,1178000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 8}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 12}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 0}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,01/17/20 14:51:29,2020-01-17 14:24:28,01/17/20 14:24:28,1178000,15.24,False,False,,
28183431460,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 18, 'name': 'very'}]",110,189,,,1076000,1076000,1864.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 1}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 13}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 4}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,01/18/20 14:25:24,2020-01-18 14:02:42,01/18/20 14:02:42,1076000,0.0,False,False,,
28203185991,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",101,171,,,1331000,1331000,1519.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 1}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 21}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 0}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,01/19/20 15:03:07,2020-01-19 13:33:17,01/19/20 13:33:17,1331000,3.048,False,False,,
28145959133,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 30, 'name': 'very'}]",116,362,4.445648,Kilometer,1804000,1802000,4728.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150254925', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 26}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 4}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",8.80661487236404,,01/19/20 20:20:43,2020-01-19 19:38:30,01/19/20 19:38:30,1804000,19.202,False,False,,
28220438341,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 19, 'name': 'very'}]",113,232,,,1536000,1536000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 2}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 18}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 6}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,01/20/20 06:40:26,2020-01-20 06:12:32,01/20/20 06:12:32,1536000,12.192,False,False,,
28228421766,Outdoor Bike,1071,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 20, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",84,106,,,1331000,1331000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 18}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 4}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 0}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,01/20/20 14:43:35,2020-01-20 14:06:08,01/20/20 14:06:08,1331000,12.192,False,False,,
28243875031,Outdoor Bike,1071,"[{'minutes': 6, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",101,174,,,1536000,1536000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 9}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 13}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 3}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,01/21/20 06:36:59,2020-01-21 06:05:17,01/21/20 06:05:17,1536000,6.096,False,False,,
28250824128,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 7, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 4, 'name': 'very'}]",87,107,,,1024000,1024000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 8}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 9}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 0}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,01/21/20 14:36:21,2020-01-21 14:07:26,01/21/20 14:07:26,1024000,15.24,False,False,,
28256083669,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 22, 'name': 'very'}]",103,260,,,1690000,1690000,2819.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 1}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 28}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 0}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,01/21/20 18:38:46,2020-01-21 18:02:57,01/21/20 18:02:57,1690000,3.048,False,False,,
28272352714,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 22, 'name': 'very'}]",107,242,,,1383000,1383000,2597.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 23}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 0}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,01/21/20 22:25:50,2020-01-21 21:58:28,01/21/20 21:58:28,1383000,21.336,False,False,,
28278444148,Outdoor Bike,1071,"[{'minutes': 3, 'name': 'sedentary'}, {'minutes': 13, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 3, 'name': 'very'}]",100,146,,,1331000,1331000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 6}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 13}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 3}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,01/22/20 07:00:04,2020-01-22 06:20:14,01/22/20 06:20:14,1331000,9.144,False,False,,
28285222919,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 17, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",71,68,,,1075000,1075000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 18}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 0}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 0}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,01/22/20 14:40:58,2020-01-22 14:07:52,01/22/20 14:07:52,1075000,6.096,False,False,,
28301129362,Outdoor Bike,1071,"[{'minutes': 4, 'name': 'sedentary'}, {'minutes': 19, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",77,101,,,1433000,1433000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 23}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 1}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 0}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,01/23/20 06:36:50,2020-01-23 06:08:51,01/23/20 06:08:51,1433000,27.432,False,False,,
28307933398,Outdoor Bike,1071,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 8, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 5, 'name': 'very'}]",95,122,,,1126000,1126000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 5}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 12}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 1}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,01/23/20 14:48:02,2020-01-23 14:27:12,01/23/20 14:27:12,1126000,18.288,False,False,,
28361172356,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 21, 'name': 'very'}]",101,215,,,1485000,1485000,2225.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 4}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 21}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 0}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,01/25/20 13:49:56,2020-01-25 13:10:24,01/25/20 13:10:24,1485000,9.144,False,False,,
28312598273,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 20, 'name': 'very'}]",138,290,3.056234,Kilometer,1212000,1209000,3315.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150254925', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 1}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 15}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 4}]",9.028674937965262,,01/25/20 17:21:52,2020-01-25 16:51:03,01/25/20 16:51:03,1212000,10.668,False,False,,
28380492675,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 13, 'name': 'very'}]",99,153,,,972000,972000,1528.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 3}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 13}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 1}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,01/26/20 14:45:12,2020-01-26 14:19:57,01/26/20 14:19:57,972000,9.144,False,False,,
28381500613,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",96,151,,,1126000,1126000,1468.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 6}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 13}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 0}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,01/26/20 15:51:46,2020-01-26 15:12:00,01/26/20 15:12:00,1126000,21.336,False,False,,
28397693455,Outdoor Bike,1071,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 13, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 3, 'name': 'very'}]",87,118,,,1229000,1229000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 14}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 6}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 1}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,01/27/20 06:47:21,2020-01-27 06:08:51,01/27/20 06:08:51,1229000,18.288,False,False,,
28406240729,Outdoor Bike,1071,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 10, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 2, 'name': 'very'}]",86,110,,,1177000,1177000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 12}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 8}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 0}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,01/27/20 14:42:31,2020-01-27 14:17:49,01/27/20 14:17:49,1177000,21.336,False,False,,
28384154183,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 20, 'name': 'very'}]",146,303,2.880328,Kilometer,1213000,1199000,3237.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150254925', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 0}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 10}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 10}]",8.52737614678899,,01/27/20 20:30:11,2020-01-27 19:56:39,01/27/20 19:56:39,1213000,86.868,False,False,,
28421693163,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",114,23,0.256546,Kilometer,152000,149000,322.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150254925', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'GPS', 'VO2_MAX', 'ELEVATION', 'PACE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 2}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 0}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",6.198523489932885,580.7834730072111,01/28/20 08:39:52,2020-01-28 08:26:10,01/28/20 08:26:10,152000,1.8290000000000002,True,True,https://www.fitbit.com/activities/exercise/28421693163?export=tcx,
28467694495,Outdoor Bike,1071,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 11, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 10, 'name': 'very'}]",105,176,,,1382000,1382000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 5}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 15}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 3}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,01/29/20 06:36:05,2020-01-29 06:06:18,01/29/20 06:06:18,1382000,0.0,False,False,,
28477280247,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 8, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 1, 'name': 'very'}]",87,99,,,1075000,1075000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 10}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 8}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 0}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,01/29/20 14:40:47,2020-01-29 14:06:43,01/29/20 14:06:43,1075000,15.24,False,False,,
28518061528,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 13, 'name': 'very'}]",112,179,,,1177000,1177000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 3}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 10}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 7}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,01/30/20 06:47:59,2020-01-30 06:13:34,01/30/20 06:13:34,1177000,9.144,False,False,,
28526057671,Outdoor Bike,1071,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 11, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 3, 'name': 'very'}]",89,113,,,1229000,1229000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 12}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 8}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 0}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,01/30/20 14:36:41,2020-01-30 14:12:17,01/30/20 14:12:17,1229000,15.24,False,False,,
28526736096,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",128,158,1.383601,Kilometer,1070000,763000,1651.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150254925', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'GPS', 'VO2_MAX', 'ELEVATION', 'PACE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 4}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 9}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",6.528173001310616,551.4559738654679,01/30/20 16:22:28,2020-01-30 15:56:10,01/30/20 15:56:10,1070000,28.651,True,True,https://www.fitbit.com/activities/exercise/28526736096?export=tcx,{'vo2Max': 40.02823}
28541019336,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 21, 'name': 'very'}]",126,271,,,1332000,1332000,2640.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 1}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 13}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 9}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,01/30/20 18:53:44,2020-01-30 18:24:52,01/30/20 18:24:52,1332000,33.528,False,False,,
28565404310,Outdoor Bike,1071,"[{'minutes': 3, 'name': 'sedentary'}, {'minutes': 10, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 7, 'name': 'very'}]",99,170,,,1485000,1485000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 5}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 19}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 1}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,01/31/20 06:44:30,2020-01-31 06:02:55,01/31/20 06:02:55,1485000,12.192,False,False,,
28587227826,Outdoor Bike,1071,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 7, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 5, 'name': 'very'}]",84,120,,,1229000,1229000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 10}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 11}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 0}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/01/20 08:00:53,2020-01-31 14:17:51,01/31/20 14:17:51,1229000,15.24,False,False,,
28539262190,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 24, 'name': 'very'}]",156,403,3.691617,Kilometer,1495000,1477000,4274.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150254925', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 0}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 3}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 21}]",8.997855111712932,,02/01/20 08:00:48,2020-01-31 19:34:14,01/31/20 19:34:14,1495000,42.672,False,False,,
28612991440,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",108,175,,,1024000,1024000,1630.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 2}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 10}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 5}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/02/20 14:19:57,2020-02-02 13:48:17,02/02/20 13:48:17,1024000,6.096,False,False,,
28614892013,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 18, 'name': 'very'}]",110,203,,,1229000,1229000,1718.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 18}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 2}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/02/20 15:30:59,2020-02-02 15:03:23,02/02/20 15:03:23,1229000,21.336,False,False,,
28622543918,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",89,148,,,1127000,1127000,1417.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 12}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 6}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 1}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/02/20 20:18:29,2020-02-02 19:43:16,02/02/20 19:43:16,1127000,27.432,False,False,,
28629475008,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 20, 'name': 'very'}]",115,236,,,1433000,1433000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 3}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 12}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 9}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/03/20 06:38:28,2020-02-03 06:07:55,02/03/20 06:07:55,1433000,18.288,False,False,,
28636718247,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 7, 'name': 'very'}]",99,125,,,1075000,1075000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 4}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 11}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 2}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/03/20 14:47:08,2020-02-03 14:16:02,02/03/20 14:16:02,1075000,21.336,False,False,,
28611281760,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",102,39,0.363867,Kilometer,242000,224000,423.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150254925', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'HEARTRATE', 'STEPS', 'VO2_MAX', 'PACE', 'ELEVATION', 'GPS', 'DISTANCE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 4}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 0}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",5.824125,618.1186015066642,02/03/20 17:52:44,2020-02-03 17:40:11,02/03/20 17:40:11,242000,0.61,True,True,https://www.fitbit.com/activities/exercise/28611281760?export=tcx,
