logId,activityName,activityTypeId,activityLevel,averageHeartRate,calories,distance,distanceUnit,duration,activeDuration,steps,source,logType,manualValuesSpecified,heartRateZones,speed,lastModified,startTime,originalStartTime,originalDuration,elevationGain,hasGps,shouldFetchDetails,tcxLink,pace,vo2Max,customHeartRateZones,swimLengths,poolLength,poolLengthUnit
28533720329,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",154.0,164,1.598781,Kilometer,685000,642000,1594.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'ELEVATION', 'HEARTRATE', 'GPS', 'STEPS', 'PACE', 'DISTANCE', 'VO2_MAX']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 0}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 1}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 9}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 1}]",8.967084112149532,02/01/20 11:05:59,2020-02-01 10:42:51,02/01/20 10:42:51,685000,74.371,True,True,https://www.fitbit.com/activities/exercise/28533720329?export=tcx,401.46829838724807,{'vo2Max': 46.986070000000005},"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 1}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 10}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
28538238199,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 10, 'name': 'fairly'}, {'minutes': 55, 'name': 'very'}]",113.0,623,4.555671,Kilometer,3890000,3888000,6196.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'HEARTRATE', 'STEPS', 'DISTANCE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 19}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 40}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 2}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 4}]",4.202740740740741,02/01/20 12:51:49,2020-02-01 11:45:14,02/01/20 11:45:14,3890000,1.8290000000000002,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 57}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 4}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 4}]",,,
28526673567,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 10, 'name': 'very'}]",146.0,151,1.77982,Kilometer,646000,636000,1604.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'ELEVATION', 'HEARTRATE', 'GPS', 'STEPS', 'PACE', 'DISTANCE', 'VO2_MAX']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 0}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 1}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 10}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",10.07722641509434,02/01/20 13:32:22,2020-02-01 13:14:21,02/01/20 13:14:21,646000,14.63,True,True,https://www.fitbit.com/activities/exercise/28526673567?export=tcx,357.24115463037333,{'vo2Max': 51.51565},"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 1}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 10}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
28617370548,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 17, 'name': 'very'}]",139.0,227,1.960203,Kilometer,1417000,1002000,2208.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'ELEVATION', 'HEARTRATE', 'GPS', 'STEPS', 'PACE', 'DISTANCE', 'VO2_MAX']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 0}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 5}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 11}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",7.032395209580838,02/02/20 18:35:18,2020-02-02 18:06:53,02/02/20 18:06:53,1417000,80.467,True,True,https://www.fitbit.com/activities/exercise/28617370548?export=tcx,511.91662196336887,{'vo2Max': 48.456120000000006},"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 5}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 12}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
28617537922,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 47, 'name': 'very'}]",142.0,636,7.129484,Kilometer,2829000,2828000,6920.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'HEARTRATE', 'STEPS', 'DISTANCE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 0}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 11}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 36}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",9.021780763790664,02/02/20 19:51:04,2020-02-02 18:57:10,02/02/20 18:57:10,2829000,4.572,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 6}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 41}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
28621484685,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 10, 'name': 'very'}]",144.0,131,1.793367,Kilometer,595000,593000,1518.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'ELEVATION', 'HEARTRATE', 'GPS', 'STEPS', 'PACE', 'DISTANCE', 'VO2_MAX']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 0}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 1}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 9}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",10.886934232715008,02/02/20 20:06:12,2020-02-02 19:53:00,02/02/20 19:53:00,595000,12.192,True,True,https://www.fitbit.com/activities/exercise/28621484685?export=tcx,330.6716035063458,{'vo2Max': 53.66911},"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 1}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 9}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
28637788060,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 23, 'name': 'very'}]",105.0,261,,,1741000,1741000,2860.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 5}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 24}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 0}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",,02/03/20 15:34:00,2020-02-03 14:58:56,02/03/20 14:58:56,1741000,51.816,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 29}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 0}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
28614175347,Treadmill,20049,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 8, 'name': 'lightly'}, {'minutes': 9, 'name': 'fairly'}, {'minutes': 71, 'name': 'very'}]",136.0,1062,9.265460000000001,Kilometer,5359000,5358000,9371.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'HEARTRATE', 'STEPS', 'DISTANCE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 7}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 44}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 23}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 15}]",6.210886898096304,02/03/20 20:28:27,2020-02-03 18:54:26,02/03/20 18:54:26,5359000,46.025,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 41}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 48}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
28619375995,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",137.0,178,1.85282,Kilometer,895000,792000,1940.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'ELEVATION', 'HEARTRATE', 'GPS', 'STEPS', 'PACE', 'DISTANCE', 'VO2_MAX']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 0}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 7}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 6}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",8.417545454545454,02/04/20 18:39:20,2020-02-04 18:23:10,02/04/20 18:23:10,895000,79.248,True,True,https://www.fitbit.com/activities/exercise/28619375995?export=tcx,427.6781182162798,{'vo2Max': 48.39195},"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 2}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 11}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
28617791696,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 7, 'name': 'very'}]",104.0,111,0.813921,Kilometer,807000,805000,1087.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'HEARTRATE', 'STEPS', 'DISTANCE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 5}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 9}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 0}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",3.556710559006211,02/04/20 19:09:34,2020-02-04 18:48:45,02/04/20 18:48:45,807000,2.438,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 14}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 0}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
28619415641,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 64, 'name': 'very'}]",122.0,709,4.961812,Kilometer,4109000,4108000,6566.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'HEARTRATE', 'STEPS', 'DISTANCE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 0}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 50}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 18}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",4.328877312560857,02/04/20 20:25:08,2020-02-04 19:02:21,02/04/20 19:02:21,4109000,15.24,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 47}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 21}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
28616798150,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 10, 'name': 'very'}]",134.0,128,1.761562,Kilometer,673000,651000,1622.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'ELEVATION', 'HEARTRATE', 'GPS', 'STEPS', 'PACE', 'DISTANCE', 'VO2_MAX']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 0}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 7}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 4}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",9.754396313364055,02/04/20 20:40:27,2020-02-04 20:26:31,02/04/20 20:26:31,673000,11.887,True,True,https://www.fitbit.com/activities/exercise/28616798150?export=tcx,369.064356660166,{'vo2Max': 53.645230000000005},"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 5}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 5}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
28696990173,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 12, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 9, 'name': 'very'}]",107.0,228,,,1280000,1280000,1500.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 6}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 13}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 2}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",,02/05/20 19:14:19,2020-02-05 18:38:31,02/05/20 18:38:31,1280000,,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 19}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 2}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
28718715412,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 21, 'name': 'very'}]",107.0,212,,,1332000,1332000,2259.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 4}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 18}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 0}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",,02/06/20 07:37:20,2020-02-06 07:08:38,02/06/20 07:08:38,1332000,82.296,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 22}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 0}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
28725481423,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 17, 'name': 'very'}]",101.0,187,,,1280000,1280000,2427.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 12}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 10}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 0}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",,02/06/20 15:19:32,2020-02-06 14:41:56,02/06/20 14:41:56,1280000,21.336,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 22}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 0}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
28707751672,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 13, 'name': 'very'}]",138.0,169,1.833281,Kilometer,801000,776000,1919.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'ELEVATION', 'HEARTRATE', 'GPS', 'STEPS', 'PACE', 'DISTANCE', 'VO2_MAX']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 0}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 6}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 7}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",8.495396907216495,02/06/20 17:55:05,2020-02-06 17:32:37,02/06/20 17:32:37,801000,77.114,True,True,https://www.fitbit.com/activities/exercise/28707751672?export=tcx,423.7588942950913,{'vo2Max': 49.23299},"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 4}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 9}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
28707889628,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 5, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 57, 'name': 'very'}]",119.0,678,4.349703,Kilometer,4139000,4137000,5839.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'HEARTRATE', 'STEPS', 'DISTANCE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 12}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 47}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 10}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",3.771376359680928,02/06/20 19:25:45,2020-02-06 18:13:58,02/06/20 18:13:58,4139000,1.524,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 58}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 11}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
28751641897,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 22, 'name': 'very'}]",112.0,250,,,1537000,1537000,2402.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 2}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 24}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 0}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",,02/07/20 07:37:50,2020-02-07 07:02:31,02/07/20 07:02:31,1537000,88.392,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 26}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 0}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
28756841087,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",105.0,135,,,973000,973000,1322.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 3}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 10}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 0}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",,02/07/20 13:55:42,2020-02-07 13:23:09,02/07/20 13:23:09,973000,27.432,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 13}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 0}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
28737625111,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 84, 'name': 'very'}]",131.0,1005,9.64371,Kilometer,5260000,5003000,8988.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'ELEVATION', 'HEARTRATE', 'GPS', 'STEPS', 'PACE', 'DISTANCE', 'VO2_MAX']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 1}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 60}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 22}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",6.904869078552868,02/07/20 18:01:26,2020-02-07 16:33:11,02/07/20 16:33:11,5260000,298.399,True,True,https://www.fitbit.com/activities/exercise/28737625111?export=tcx,521.3712177660134,{'vo2Max': 44.071200000000005},"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 44}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 40}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
28773717099,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 13, 'name': 'very'}]",105.0,125,,,921000,921000,1505.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 4}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 10}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 0}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",,02/08/20 09:33:03,2020-02-07 18:01:22,02/07/20 18:01:22,921000,2.184,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 14}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 0}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
28773717100,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 6, 'name': 'very'}]",98.0,107,,,922000,922000,936.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 7}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 8}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 0}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",,02/08/20 09:33:03,2020-02-07 18:37:12,02/07/20 18:37:12,922000,9.144,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 15}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 0}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
28731535193,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 7, 'name': 'very'}]",134.0,86,1.0492569999999999,Kilometer,392000,391000,956.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'ELEVATION', 'HEARTRATE', 'GPS', 'STEPS', 'PACE', 'DISTANCE', 'VO2_MAX']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 0}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 5}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 2}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",9.697810741687979,02/08/20 14:03:53,2020-02-08 13:47:49,02/08/20 13:47:49,392000,0.305,True,True,https://www.fitbit.com/activities/exercise/28731535193?export=tcx,371.2178032640583,{'vo2Max': 52.69698},"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 3}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 3}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
28779594543,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 89, 'name': 'very'}]",128.0,982,,,5376000,5376000,7273.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 0}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 86}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 3}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",,02/08/20 15:50:36,2020-02-08 14:08:04,02/08/20 14:08:04,5376000,,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 70}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 19}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
