logId,activityName,activityTypeId,activityLevel,averageHeartRate,calories,duration,activeDuration,steps,logType,manualValuesSpecified,heartRateZones,lastModified,startTime,originalStartTime,originalDuration,elevationGain,hasGps,shouldFetchDetails,distance,distanceUnit,source,tcxLink,speed,pace,vo2Max
27579759242,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",95,140,1024000,1024000,1219,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 3}, {'name': 'Fat Burn', 'min': 86, 'max': 121, 'minutes': 14}, {'name': 'Cardio', 'min': 121, 'max': 147, 'minutes': 0}, {'name': 'Peak', 'min': 147, 'max': 220, 'minutes': 0}]",12/23/19 21:34:36,2019-12-23 21:03:16,12/23/19 21:03:16,1024000,12.192,False,False,,,,,,,
27610652817,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",87,155,1178000,1178000,1457,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 9}, {'name': 'Fat Burn', 'min': 86, 'max': 121, 'minutes': 10}, {'name': 'Cardio', 'min': 121, 'max': 147, 'minutes': 0}, {'name': 'Peak', 'min': 147, 'max': 220, 'minutes': 0}]",12/25/19 22:51:39,2019-12-25 09:07:20,12/25/19 09:07:20,1178000,27.432,False,False,,,,,,,
27592462148,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 24, 'name': 'very'}]",163,454,1586000,1458000,3913,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 0}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 1}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 23}]",12/26/19 14:03:49,2019-12-26 13:23:11,12/26/19 13:23:11,1586000,31.09,True,True,3.858257,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '149197665', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'VO2_MAX', 'PACE', 'CALORIES', 'DISTANCE', 'ELEVATION', 'GPS', 'STEPS']}",https://www.fitbit.com/activities/exercise/27592462148?export=tcx,9.428197530864198,381.83332373075774,{'vo2Max': 44.855830000000005}
27622602722,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 11, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",92,235,1741000,1741000,2107,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 5}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 24}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",12/26/19 19:38:09,2019-12-26 19:03:14,12/26/19 19:03:14,1741000,33.528,False,False,,,,,,,
27629634638,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 6, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 18, 'name': 'very'}]",92,265,1843000,1843000,2597,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 6}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 25}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",12/27/19 08:30:27,2019-12-27 07:44:25,12/27/19 07:44:25,1843000,67.056,False,False,,,,,,,
27647330667,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",100,195,1229000,1229000,1828,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 21}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",12/28/19 08:27:12,2019-12-28 07:49:59,12/28/19 07:49:59,1229000,27.432,False,False,,,,,,,
27674883527,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",92,151,1024000,1024000,1511,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 5}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 12}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",12/29/19 20:11:12,2019-12-29 19:38:48,12/29/19 19:38:48,1024000,27.432,False,False,,,,,,,
27717293826,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 9, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",90,198,1433000,1433000,1890,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 9}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 15}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",12/31/19 17:43:37,2019-12-31 17:09:28,12/31/19 17:09:28,1433000,54.864,False,False,,,,,,,
27744332176,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 18, 'name': 'very'}]",96,222,1434000,1434000,2395,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 1}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 23}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/02/20 13:32:27,2020-01-02 12:54:21,01/02/20 12:54:21,1434000,39.624,False,False,,,,,,,
27753061634,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 27, 'name': 'very'}]",145,436,1896000,1611000,3996,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 3}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 6}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 18}]",01/04/20 08:41:21,2020-01-03 06:39:59,01/03/20 06:39:59,1896000,89.306,False,True,3.887,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '149197665', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'CALORIES', 'DISTANCE', 'STEPS']}",,8.69191061452514,,
27788029700,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 37, 'name': 'very'}]",99,405,2560000,2560000,4062,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 1}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 42}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/04/20 08:41:24,2020-01-03 14:15:51,01/03/20 14:15:51,2560000,45.72,False,False,,,,,,,
27788029701,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",91,184,1484000,1484000,1693,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 7}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 18}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/04/20 08:41:25,2020-01-03 18:04:33,01/03/20 18:04:33,1484000,6.096,False,False,,,,,,,
27753061633,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 49, 'name': 'very'}]",147,815,3043000,2913000,7469,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 3}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 15}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 31}]",01/04/20 08:41:21,2020-01-04 07:47:37,01/04/20 07:47:37,3043000,53.645,False,True,7.142601,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '149197665', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'VO2_MAX', 'PACE', 'CALORIES', 'DISTANCE', 'ELEVATION', 'GPS', 'STEPS']}",,8.830714727085478,407.66802136163636,
27791077828,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",105,171,922000,922000,1386,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 1}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 11}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 4}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/04/20 13:47:10,2020-01-04 13:19:40,01/04/20 13:19:40,922000,24.384,False,False,,,,,,,
27758527132,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",52,2,13000,2000,0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 0}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/05/20 07:26:20,2020-01-05 07:15:59,01/05/20 07:15:59,13000,0.0,True,True,0.0,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '149197665', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'VO2_MAX', 'PACE', 'CALORIES', 'DISTANCE', 'ELEVATION', 'GPS', 'STEPS']}",https://www.fitbit.com/activities/exercise/27758527132?export=tcx,0.0,,
27812768669,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 24, 'name': 'very'}]",100,296,1894000,1894000,2649,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 5}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 27}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/05/20 19:17:13,2020-01-05 18:31:35,01/05/20 18:31:35,1894000,37.033,False,False,,,,,,,
27852300609,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 22, 'name': 'very'}]",97,252,1639000,1639000,2535,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 3}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 24}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/06/20 22:52:50,2020-01-06 19:18:05,01/06/20 19:18:05,1639000,24.384,False,False,,,,,,,
27847009470,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 30, 'name': 'very'}]",147,491,2053000,1808000,4206,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 1}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 11}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 18}]",01/07/20 06:56:01,2020-01-07 06:20:30,01/07/20 06:20:30,2053000,175.87,False,True,4.001593,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '149197665', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'CALORIES', 'DISTANCE', 'STEPS']}",,7.967787610619468,,
27865306746,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 44, 'name': 'very'}]",105,531,3226000,3226000,4527,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 3}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 49}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 2}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/07/20 15:59:52,2020-01-07 15:01:15,01/07/20 15:01:15,3226000,64.008,False,False,,,,,,,
27909219800,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 21, 'name': 'very'}]",106,264,1587000,1587000,2437,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 26}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 1}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/08/20 15:39:42,2020-01-08 14:59:59,01/08/20 14:59:59,1587000,18.288,False,False,,,,,,,
27953614775,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 23, 'name': 'very'}]",106,266,1536000,1536000,2487,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 25}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 1}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/09/20 15:41:59,2020-01-09 15:05:33,01/09/20 15:05:33,1536000,45.72,False,False,,,,,,,
27968988079,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 12, 'name': 'fairly'}, {'minutes': 42, 'name': 'very'}]",113,586,3379000,3379000,3472,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 40}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 14}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 3}]",01/09/20 21:14:47,2020-01-09 20:12:45,01/09/20 20:12:45,3379000,,False,False,,,,,,,
27986702961,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 9, 'name': 'fairly'}, {'minutes': 48, 'name': 'very'}]",98,550,3534000,3534000,5538,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 5}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 54}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/10/20 16:07:27,2020-01-10 14:57:27,01/10/20 14:57:27,3534000,42.672,False,False,,,,,,,
27993212348,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 8, 'name': 'very'}]",93,137,1024000,1024000,1290,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 4}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 13}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/10/20 22:10:07,2020-01-10 21:47:04,01/10/20 21:47:04,1024000,15.24,False,False,,,,,,,
27999672674,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",94,162,1127000,1127000,1691,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 3}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 16}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/11/20 08:59:37,2020-01-11 08:31:20,01/11/20 08:31:20,1127000,33.528,False,False,,,,,,,
28004205710,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",105,172,972000,972000,1681,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 16}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/11/20 14:47:24,2020-01-11 14:23:46,01/11/20 14:23:46,972000,48.666,False,False,,,,,,,
28011008379,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 9, 'name': 'very'}]",101,140,922000,922000,1251,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 15}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/11/20 21:35:15,2020-01-11 21:13:22,01/11/20 21:13:22,922000,21.336,False,False,,,,,,,
28032055794,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 19, 'name': 'very'}]",92,248,1792000,1792000,2404,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 7}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 23}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/12/20 21:07:37,2020-01-12 20:19:12,01/12/20 20:19:12,1792000,30.48,False,False,,,,,,,
28052509018,Walk,90013,"[{'minutes': 4, 'name': 'sedentary'}, {'minutes': 10, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 7, 'name': 'very'}]",89,197,1690000,1690000,1757,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 11}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 17}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/13/20 20:02:01,2020-01-13 19:29:16,01/13/20 19:29:16,1690000,36.576,False,False,,,,,,,
28058988193,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 34, 'name': 'very'}]",148,562,2017000,2013000,5337,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 2}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 11}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 21}]",01/14/20 07:07:08,2020-01-14 06:22:00,01/14/20 06:22:00,2017000,54.864,False,True,5.363625,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '149197665', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'CALORIES', 'DISTANCE', 'STEPS']}",,9.513997019374068,,
28092638676,Walk,90013,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 10, 'name': 'fairly'}, {'minutes': 9, 'name': 'very'}]",86,178,1485000,1485000,1588,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 13}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 12}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/14/20 22:10:26,2020-01-14 21:14:41,01/14/20 21:14:41,1485000,12.192,False,False,,,,,,,
28105657387,Walk,90013,"[{'minutes': 7, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 13, 'name': 'fairly'}, {'minutes': 42, 'name': 'very'}]",98,556,3788000,3788000,4902,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 12}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 49}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 2}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/15/20 17:14:47,2020-01-15 15:20:08,01/15/20 15:20:08,3788000,57.912,False,False,,,,,,,
28112072926,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",93,151,1075000,1075000,1382,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 4}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 14}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/15/20 21:57:47,2020-01-15 21:29:37,01/15/20 21:29:37,1075000,21.336,False,False,,,,,,,
28312759773,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 19, 'name': 'very'}]",136,289,1229000,1229000,1629,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 4}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 9}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 6}]",01/23/20 19:32:50,2020-01-16 19:33:08,01/16/20 19:33:08,1229000,,False,False,,,,,,,
28147887439,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",101,145,921000,921000,1182,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 1}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 15}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/16/20 22:08:56,2020-01-16 21:37:44,01/16/20 21:37:44,921000,15.24,False,False,,,,,,,
28164658777,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 19, 'name': 'very'}]",100,234,1536000,1536000,2012,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 1}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 25}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/17/20 16:01:35,2020-01-17 15:18:26,01/17/20 15:18:26,1536000,27.432,False,False,,,,,,,
28169821601,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 6, 'name': 'very'}]",88,121,973000,973000,1082,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 7}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 9}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/17/20 20:18:31,2020-01-17 19:44:40,01/17/20 19:44:40,973000,18.288,False,False,,,,,,,
